AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;FruT_c_KmFru;FruT_c_Vmax;FruT_c_alpha;FruT_g_k1;FruT_g_k2;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6Pbb_c_Vmax;G6Pbb_c_KmGlc6P;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_c_KiFru;HXK_c_KiFru6P;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;HXK_g_KiFru;HXK_g_KiFru6P;HXKfru_c_Keq;HXKfru_c_KiGlc;HXKfru_c_KiGlc6P;HXKfru_c_KmADP;HXKfru_c_KmATP;HXKfru_c_KmFru;HXKfru_c_KmFru6P;HXKfru_c_Vmax;HXKfru_c_Vmaxpc;HXKfru_g_Keq;HXKfru_g_KiGlc;HXKfru_g_KiGlc6P;HXKfru_g_KmADP;HXKfru_g_KmATP;HXKfru_g_KmFru;HXKfru_g_KmFru6P;HXKfru_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.487395;0.131057;4.43819;3.09124;77.2979;42139.3;86458.4;0.492155;0.0335258;4.91319;1.49304;0.0515317;970.276;1971.49;0.0802968;1.91862;3.26593;0.802386;0.107514;0.0142952;0.00889002;0.0726962;656.787;37.2468;4.02517;0.049861;0.206826;595.065;3.00357;60.6469;0.921489;214183;193712;18633;0.0991037;2.13406;0.378598;0.00834999;471.479;9.11438;0.0387091;0.0575513;0.00934144;0.000117731;10.4434;8.68988;0.041927;0.0574822;0.00933693;8.03E-05;10.4434;93.9392;2.73657;0.0755351;0.0937962;0.157791;0.437532;0.017776;2.25881;1910.58;617.032;15.2085;0.000768428;0.569957;0.187588;0.439077;3.83434;191.634;1.68011;358.658;1.03408;111.72;0.826478;282402;663.41;0.146181;0.1164;0.0999777;12.5455;36.8688;0.0177944;0.216347;9.69627;779.269;0.149428;0.104206;0.0889547;11.1754;2035.07;0.329787;14.1938;439.276;0.052025;7.68563;0.132207;0.0900696;0.401748;17.3915;0.912118;0.0411211;603.156;0.0883694;15.4911;0.132355;0.0957682;0.308919;13.7819;3537.67;1005.05;16.3482;10.6243;0.874387;0.0814097;1.01715;0.0465239;1972.19;0.166793;0.164839;0.141479;224.844;0.431724;0.159942;0.137004;0.315838;1194.25;1212.05;3464.32;0.000328952;1.48902;0.0521456;0.319079;2900.77;1325.71;21832.5;0.0337729;0.0399338;30.9381;0.0508789;16856.9;0.0329325;0.0647785;5.45966;0.052523;6.6596;4.23122;1.18628;77.7136;5.82467;4.57135;1.70853;77.7136;11357.3;0.812141;0.678453;0.111346;16.8475;0.359679;31.504;790.03;2.58556;1.94981;246.048;0.00836804;0.227115;0.22255;0.500231;0.486485;2.11572;254.752;0.0454906;1.21572;0.271675;1166.84;5731.98;453.261;0.0110613;0.000780982;0.00630361;0.000430905;360.722;41.4247;0.00352784;0.000967019;0.000473434;0.0288674;14.2094;51.2278;0.0029748;0.0011365;0.000586276;0.0334885;14.2094;3.88777
0.479151;0.311925;7.45074;0.29739;92.211;8.67098;18.0966;0.49326;0.102952;1.45194;0.210365;55.8439;1038.11;2104.6;0.0806029;1.81001;3.7971;0.837668;0.0898929;0.0132931;0.00888917;0.0608853;509.289;59.5249;4.27882;0.0463752;0.265521;592.255;3.04812;78.3286;0.807002;230854;240104;17250.5;0.134922;2.22778;0.371565;0.0113268;496.942;6.71002;0.0405031;0.0585614;0.00970984;0.000109709;10.0078;9.68028;0.0280236;0.057977;0.00962511;0.00010603;10.0078;99.8026;8.86264;0.0849265;0.104124;0.157182;0.52237;0.0280657;8.73515;1292.7;547.225;574.58;0.000946455;0.550079;0.276279;0.402671;4.78185;249.644;1.76204;385.998;1.10564;100.81;0.807996;482361;960.395;0.125387;0.116249;0.0877311;9.72476;76.951;0.038605;0.420681;15.6682;520.887;0.130455;0.121738;0.111503;11.2243;1916.34;0.629171;9.07417;965.329;0.145548;11.3099;0.0933266;0.0604956;0.236397;10.9602;1.02697;0.0103212;669.355;0.0842394;6.31359;0.108416;0.129635;0.356619;14.7577;1884.24;1269.53;20.0229;17.4323;0.40449;0.0588498;1.04226;0.0401005;2165.68;0.148758;0.175903;0.154237;342.287;0.437406;0.103115;0.123212;0.37857;1877.53;1411.15;3341.86;0.0337727;1.88183;0.172358;0.511594;2736.69;1813.55;17897;0.072702;0.0604127;26.0791;0.0561428;22730.3;0.515323;0.0391985;4.6022;0.0532164;5.62158;4.04795;1.54967;78.0084;6.23877;3.87896;1.29698;78.0084;11758.1;0.623436;0.52702;0.104111;16.2965;0.353791;35.5187;972.237;2.48182;2.02596;225.409;0.0107923;0.245647;0.227883;0.42559;0.39141;6.14473;574.311;0.0453266;1.20975;0.278339;1160.08;5888.58;479.705;0.0337917;0.000784296;0.00773448;0.00341745;301.245;46.1983;0.00314418;0.000966049;0.000493752;0.0351941;9.18452;49.4893;0.00401095;0.00108613;0.00060383;0.0291104;9.18452;2.89049
0.480201;0.0536168;2.06993;0.0867755;91.2384;21.7406;45.274;0.464144;1.99063;14.0104;0.128911;103.604;6317.34;13610.7;0.113004;1.23451;3.04679;0.68546;0.100769;0.0163585;0.00898649;0.0791467;461.794;42.9185;4.59627;0.0527131;0.210722;576.775;2.73346;72.0005;0.772448;463119;249037;19551.5;0.111114;1.96766;0.35681;0.00946267;448.678;8.00286;0.0350803;0.0576923;0.00951965;0.000104091;8.9464;3.86139;0.0312714;0.0563111;0.00969564;0.000103049;8.9464;41.9557;5.63802;0.0620833;0.100653;0.215463;0.518366;0.0213278;3.80217;2006.22;627.381;6605.56;0.00082982;0.572446;0.222742;0.379655;2.65962;196.848;1.65568;380.31;1.09757;138.468;0.626713;832394;1007.35;0.156591;0.131057;0.105207;9.13934;162.84;0.0760022;0.26617;4.88494;879.749;0.0954625;0.105851;0.11125;8.41151;1979.73;0.393246;11.3679;629.625;0.0564883;16.2859;0.108194;0.242837;0.405067;20.9927;1.34513;0.0593414;400.38;0.116734;13.4751;0.12182;0.185549;0.456795;7.09894;2573.52;1127.99;13.785;9.37567;0.607176;0.0577147;0.902489;0.0374214;1519.73;0.187053;0.150745;0.147778;186.951;0.526314;0.15873;0.129987;0.386924;2000.13;1289.59;3423.16;0.00576566;2.203;0.427915;0.427335;2628.8;1359.65;24469.8;0.114427;0.0459562;25.7547;0.0558823;15614.3;0.0629176;0.0511103;4.54494;0.0564586;5.69761;3.87017;1.27609;56.5241;5.32498;5.05752;1.26853;56.5241;12297.6;0.679256;0.585097;0.109567;14.7989;0.323278;44.2977;977.028;2.58983;1.89835;222.158;0.0100938;0.245953;0.248952;0.496181;0.482527;9.36808;965.999;0.0456692;1.24727;0.244401;1263.75;5422.28;346.07;0.0479895;0.000770895;0.00638534;0.0383361;229.045;34.1475;0.0029872;0.000840087;0.000684683;0.0291388;11.8277;47.55;0.00341098;0.000921746;0.000665019;0.0315566;11.8277;3.77844
0.468205;0.126965;12.7729;0.11253;196.602;3234.36;6908.01;0.488905;1.17456;1.20721;0.35477;2.94209;35.907;73.4438;0.0805219;1.53011;2.73461;0.549567;0.0968074;0.0186829;0.00824201;0.0645354;886.355;115.882;3.86231;0.0513764;0.262554;654.993;4.04306;74.3601;0.887388;482005;324547;16593.4;0.111621;1.73222;0.466819;0.0116887;453.475;2.08487;0.0427043;0.0605638;0.00948199;8.68E-05;7.5576;11.428;0.031934;0.0581661;0.00928346;0.000112984;7.5576;23.4945;0.986297;0.0719934;0.0724117;0.153492;0.548961;0.0145117;0.639217;2825.24;494.344;22749.4;0.000873118;0.563701;0.26499;0.448775;3.88534;198.667;1.70621;376.668;0.907686;82.775;0.522629;5.10E+06;835.801;0.113647;0.126197;0.0953809;9.88634;83.1977;0.0452779;0.2003;10.2641;763.563;0.13344;0.119444;0.0965558;10.6994;1754.29;0.296519;8.24664;857.725;0.126305;9.88798;0.130849;0.177287;0.293271;7.06147;0.888605;0.0560199;642.85;0.0697211;14.5755;0.173312;0.07061;0.214155;8.68747;1303.14;1285.21;18.5725;7.76675;0.426315;0.0681231;0.918859;0.0423842;1729.08;0.165052;0.177182;0.135768;210.392;0.476971;0.121154;0.110687;0.35211;1908.73;1270.68;3485.76;0.00388753;2.28279;0.031889;0.193083;3034.19;1068.36;19110.3;0.045507;0.050577;26.725;0.0531619;19970.7;0.26244;0.0518735;4.71617;0.0552683;7.90698;4.23278;1.61767;77.225;5.39029;3.6467;1.49968;77.225;11535.9;0.625003;0.61186;0.111751;15.517;0.35407;103.716;903.964;2.5597;2.18562;224.896;0.00887819;0.266273;0.289209;0.468344;0.452686;1.60682;203.374;0.0448427;1.39552;0.265267;1361.83;5772.69;353.869;0.0742355;0.000785659;0.00771344;0.00148608;240.604;57.9822;0.00381016;0.000986885;0.000464183;0.02733;12.0851;48.9957;0.00323068;0.000911241;0.000535977;0.0249066;12.0851;2.67889
0.472692;0.310189;9.33629;0.145062;7562.75;96.2987;203.724;0.49207;0.701027;4.82639;0.177411;4.99521;236.289;480.193;0.0934526;1.51625;4.53689;0.447204;0.113591;0.0118011;0.00893964;0.0744986;560.391;61.705;3.90482;0.0507609;0.202869;670.908;3.32326;62.0396;0.904135;420128;223848;17625.3;0.113142;2.05136;0.3849;0.00818009;431.055;11.0236;0.0394292;0.0586012;0.009615;0.000105067;9.65694;2.8799;0.0306572;0.0561989;0.00932226;8.26E-05;9.65694;71.9386;1.39773;0.0826258;0.111935;0.189077;0.523392;0.0167957;0.974173;2588.33;601.127;1320.91;0.000783977;0.556654;0.200662;0.388771;2.9372;183.124;1.64594;371.87;1.19227;139.917;0.598966;764126;914.243;0.104123;0.116662;0.120086;10.0218;44.2227;0.0194872;1.17449;9.06235;695.618;0.110764;0.125965;0.106815;15.358;2225.09;0.44127;6.40959;495.025;0.109889;10.7604;0.102838;0.152931;0.210351;11.0989;1.22742;0.0514983;831.738;0.150585;16.3652;0.126704;0.089672;0.290306;12.6217;1445.03;966.256;17.3469;9.99126;1.36092;0.0612537;0.951372;0.0328427;1864.89;0.183326;0.149494;0.152051;203.108;0.415893;0.141289;0.147006;0.406209;1160.78;1020.28;3335.96;0.000863749;3.15111;0.0126862;0.270483;3100.77;1092.87;22198.8;0.14609;0.0410667;30.1928;0.0516855;21102.7;0.0358057;0.0520391;5.32814;0.0570729;6.08284;4.36753;1.29444;84.0152;6.36131;4.32382;1.51597;84.0152;11051.9;0.567713;0.400627;0.12775;17.4126;0.303494;56.5536;1206.76;2.31065;1.75494;224.531;0.012884;0.312418;0.242513;0.524963;0.384011;6.45903;531.984;0.0495844;1.17006;0.237607;1483.22;6074.51;504.845;0.168324;0.000774883;0.00804876;0.00284023;251.192;37.3831;0.00329365;0.000922826;0.000617674;0.0337618;12.6443;34.5459;0.0036297;0.00113423;0.000531647;0.0345818;12.6443;3.54562
0.471345;0.151997;5.34391;0.0247146;32.0202;62.0987;131.748;0.491372;0.435544;11.4671;1.88989;28.8931;15624.5;31797.7;0.110942;1.40742;3.10013;0.829737;0.0842361;0.0152138;0.00859035;0.0715979;586.404;68.8722;3.06703;0.053895;0.214935;578.778;4.53318;77.6629;0.899899;185898;253938;17518.2;0.124652;2.21601;0.343929;0.00895425;499.819;5.97603;0.0439655;0.0608322;0.00937294;9.39E-05;9.16742;5.22091;0.0379226;0.0573987;0.00923981;0.000105138;9.16742;29.2344;1.32433;0.0726784;0.133393;0.157588;0.49292;0.0164169;0.323246;793.533;310.921;360.748;0.000829907;0.558358;0.285574;0.582893;3.57162;157.175;1.7896;356.358;1.06379;120.287;0.819698;9618.21;767.17;0.124836;0.113161;0.100857;15.456;136.789;0.061045;0.444203;10.8443;715.601;0.138115;0.107047;0.088834;9.48733;2104.01;0.333751;7.33076;414.839;0.100226;15.6052;0.15828;0.0672938;0.357203;6.38331;0.964663;0.0287015;568.673;0.096177;8.28324;0.0901979;0.161418;0.511458;6.81435;1393.88;1119.79;15.5699;13.7482;0.376493;0.0801235;1.01858;0.0406595;2049.17;0.162635;0.170112;0.174287;173.688;0.56359;0.155876;0.10928;0.335033;2161.58;1263.64;3567.21;0.000769184;1.75466;0.303554;0.195482;2974.48;1571.19;17923.5;0.026951;0.0405841;30.6494;0.0522532;29032.6;0.0587314;0.0427438;5.40872;0.0536867;5.09499;4.50177;1.26129;71.9257;5.27879;3.02596;1.54663;71.9257;9882.04;0.755558;0.590146;0.0981645;17.716;0.407508;92.4288;940.774;2.51295;1.71302;211.216;0.00899844;0.24782;0.235787;0.484519;0.377576;4.79972;651.237;0.0442546;1.10481;0.288561;964.256;5690.95;483.725;0.102344;0.000779741;0.00699012;0.00578475;315.774;54.04;0.00367023;0.000960325;0.000479788;0.0351807;8.7595;46.1146;0.003951;0.00114404;0.000629634;0.0280461;8.7595;1.99283
0.459139;1.33137;1.23291;0.672896;6159.7;3107.53;6768.18;0.480943;0.22978;3.91269;0.239366;9.02805;293.864;611.015;0.0668663;1.38955;3.81827;0.954263;0.105817;0.0159639;0.00832527;0.0850934;431.024;91.902;4.28993;0.0549376;0.246464;628.571;5.92792;72.9385;0.896085;230044;244971;17436.6;0.109113;1.99482;0.416749;0.0110057;484.638;3.95892;0.0417197;0.0573518;0.00957755;8.96E-05;10.3604;17.2886;0.0421553;0.0569437;0.00956913;8.83E-05;10.3604;62.6037;5.36647;0.0925875;0.101154;0.105296;0.518763;0.0179486;0.193424;1132.35;410.603;6783.38;0.00087663;0.560133;0.237088;0.458235;3.59222;160.153;1.73305;371.592;1.18027;110.807;0.672061;17949.8;672.428;0.143132;0.0976459;0.136215;12.6113;136.278;0.0668418;0.549522;6.95466;538.78;0.153775;0.133082;0.122989;10.9673;1902.53;0.305535;4.28652;392.747;0.158948;7.58878;0.0795005;0.0656297;0.268338;15.6313;0.899078;0.0370055;547.664;0.140683;10.0276;0.0810417;0.139693;0.298383;11.7704;1505.83;894.396;17.1878;8.71594;0.503014;0.0708197;0.942971;0.0499919;1944.22;0.177109;0.125544;0.148993;197.936;0.37062;0.208044;0.143483;0.350694;1178.4;1314.01;3180.84;0.00439896;1.80773;0.519919;0.285545;3056.46;1438.63;24214;0.0437197;0.051469;25.1442;0.0549524;21947.9;0.16711;0.053388;4.43721;0.0557695;6.16604;3.87532;1.33277;75.9527;4.96731;4.36175;1.3234;75.9527;11006.8;0.696772;0.500514;0.126407;16.9399;0.300265;38.3893;859.488;2.48089;1.79093;221.177;0.00951101;0.264597;0.319337;0.527562;0.39098;2.18164;373.542;0.0453797;1.10104;0.250246;1087.51;5446.69;473.091;0.0904016;0.000756046;0.00701369;0.000732824;225.682;49.9847;0.00315845;0.00109539;0.000534356;0.0274944;7.65855;66.6549;0.00412195;0.000875813;0.000611882;0.0325866;7.65855;2.5587
0.45661;0.0304673;1.53996;0.100228;5.80445;263.687;577.489;0.49357;0.371038;6.54118;0.93009;3.70198;767.121;1554.23;0.0975563;1.26931;4.1987;0.660869;0.130369;0.014497;0.0085659;0.0770337;507.005;74.0792;4.27815;0.050635;0.261896;622.824;2.91989;68.7444;0.86752;401724;755645;20195.4;0.0732775;2.19857;0.486323;0.00810176;470.245;8.5339;0.0412167;0.0594853;0.00939829;8.82E-05;7.73898;4.4842;0.04198;0.0568295;0.00923565;9.75E-05;7.73898;28.1865;7.76552;0.0747746;0.106946;0.151801;0.532204;0.025951;0.988102;1181.9;548.476;15657.2;0.000884387;0.5592;0.316787;0.474612;3.72643;213.294;1.70723;370.323;1.09609;141.353;0.795369;1.26E+06;774.727;0.14116;0.113786;0.0987777;11.4239;105.349;0.0541294;0.53405;6.4136;873.942;0.0907836;0.139953;0.0975091;10.7143;1840.9;0.421785;11.1857;1021.98;0.0739848;8.33548;0.242496;0.0940846;0.28532;9.2089;1.07805;0.0967073;774.129;0.124132;15.9044;0.308743;0.113786;0.576856;14.8304;892.89;1081.23;17.9619;8.20987;4.10303;0.0655324;0.869096;0.0354622;1646.5;0.169454;0.183315;0.162205;227.551;0.412971;0.127503;0.128091;0.417196;1634.93;1227.79;3484.97;0.000537196;4.94159;0.0943013;0.360015;2393.68;1996.45;19273.9;0.312835;0.0400285;28.2285;0.0610612;17329.3;0.107002;0.0589535;4.9815;0.0535332;4.97727;3.84396;1.70336;94.6364;6.5026;3.71514;1.41695;94.6364;12430.1;0.648131;0.493186;0.106322;15.5606;0.334581;44.0324;1023.89;2.61949;1.82973;234.337;0.00959117;0.259733;0.218512;0.456751;0.377506;8.32906;883.95;0.0451524;1.15482;0.220616;1355.28;5734.16;302.536;0.0480118;0.000786886;0.00661827;0.00442383;190.8;47.5611;0.0038609;0.000817858;0.000668997;0.0322858;12.3394;36.7783;0.00347989;0.00100982;0.000557473;0.0346877;12.3394;3.62018
0.481695;0.881881;12.4637;0.17017;59.1292;17.1014;35.5027;0.480666;3.97168;6.13471;0.0567304;54.3301;475.345;988.928;0.118865;1.67097;2.58079;0.740275;0.103139;0.0175169;0.00938805;0.058732;531.722;58.5735;3.74159;0.0606449;0.220004;571.516;3.26806;68.1141;0.944469;311115;550717;13771.1;0.121749;1.79678;0.33389;0.0117441;451.119;11.8833;0.0297258;0.0577801;0.00947142;8.85E-05;6.76977;4.68629;0.0451353;0.0595283;0.00981541;0.000107443;6.76977;68.9405;2.7369;0.0514298;0.125877;0.183553;0.384175;0.0161096;1.14931;1475.99;833.626;10109.4;0.000820639;0.555196;0.295827;0.385329;3.90073;209.763;1.6857;369.711;1.13197;104;0.87533;19968.8;735.972;0.122615;0.158479;0.110057;17.6352;89.0949;0.0482089;0.304076;7.80423;674.244;0.118079;0.102643;0.116532;13.172;1759.01;0.308151;6.17393;549.348;0.160607;10.844;0.180684;0.0858966;0.287261;11.0799;0.334766;0.0550279;932.954;0.10522;8.78894;0.0671616;0.18297;0.238941;6.83289;3103.64;984.985;17.3148;8.59894;0.705557;0.0595869;1.02506;0.0319097;1773.19;0.159288;0.171208;0.145095;222.886;0.43346;0.12331;0.129834;0.400473;1727.12;1304.83;3314.61;0.0143157;1.84879;0.0504475;0.17849;2921.46;1364.7;20497.7;0.00123309;0.0424621;29.853;0.0475618;18631.4;0.044335;0.0475594;5.26817;0.0534436;4.86477;3.91826;1.16065;49.6813;4.1454;4.36427;1.3081;49.6813;11416.8;0.623794;0.563436;0.109828;16.4901;0.299352;51.2383;917.751;2.46769;1.86542;245.632;0.0110704;0.272547;0.291179;0.543713;0.369998;2.22101;314.976;0.0481948;1.12445;0.247142;1291.53;5889.9;407.558;0.0308426;0.000770999;0.0073873;0.000424122;334.643;48.3892;0.00369354;0.00110484;0.000487599;0.0313543;14.701;46.2915;0.0031909;0.000988021;0.000750307;0.0273425;14.701;5.51075
0.466521;0.997117;2.16409;0.179723;19.9414;13589.7;29129.9;0.461609;0.104082;13.686;0.130398;13.2205;27337;59221.1;0.0743582;1.72214;3.89122;1.01932;0.0989975;0.0157778;0.00868547;0.0572829;663.91;44.6771;4.19816;0.0458057;0.212795;648.121;5.76056;76.5248;0.760752;286954;319583;17747.8;0.0970903;2.49921;0.332601;0.0091715;490.638;12.5243;0.0347123;0.0613113;0.00954476;9.19E-05;7.97317;9.34085;0.0406509;0.0583216;0.00963731;0.000113806;7.97317;76.6234;4.9379;0.115627;0.122525;0.199705;0.45937;0.0216105;3.94901;1687.98;425.608;223.357;0.000898137;0.557203;0.220248;0.375749;3.49204;173.305;1.73475;363.851;1.27217;115.762;0.844181;5545.5;732.671;0.129618;0.113151;0.120061;11.7613;59.5798;0.0301962;0.470321;15.2997;687.285;0.115147;0.132536;0.0977686;10.025;1913.51;0.37571;10.321;510.924;0.224432;4.00482;0.0960328;0.174248;0.279829;8.6278;0.8392;0.0614742;583;0.122737;13.5232;0.256884;0.132654;0.620921;10.9982;1789;962.338;19.4759;10.2079;1.27809;0.0635917;0.937011;0.0357074;1774.28;0.17149;0.165546;0.150996;229.721;0.437295;0.117894;0.13393;0.446582;1750.25;1212.46;3285.09;0.00898558;0.976462;0.00450622;0.317144;2838.28;1369.47;19037.2;0.124781;0.063453;22.1415;0.0536453;23599.3;0.0856597;0.0463688;3.90732;0.0536596;4.4406;4.00417;1.35845;91.5935;4.76287;3.64181;1.69727;91.5935;11002.8;0.59876;0.639361;0.122;14.2195;0.378051;43.1435;825.018;2.28263;2.30846;276.395;0.00944643;0.250677;0.20295;0.552587;0.534376;7.32488;649.172;0.0427768;1.23742;0.250543;1165.49;5516.52;576.828;0.120294;0.000754638;0.00703129;0.000350257;254.858;60.3389;0.00342111;0.00103315;0.000559521;0.0269947;9.39014;42.9274;0.00316026;0.000961355;0.000576717;0.0288572;9.39014;3.15472
0.481062;0.0676659;2.49301;0.678047;21.8166;153.879;319.873;0.470298;0.760249;1.75475;0.318449;0.110894;340.506;724.021;0.0681584;1.27528;4.39542;0.656683;0.0656594;0.0137855;0.00924818;0.073552;494.323;46.3062;3.89334;0.0446802;0.303494;607.327;5.40654;63.9097;0.523287;387880;439383;16700.9;0.119981;1.81515;0.483125;0.00979291;450.567;21.823;0.0371804;0.0567979;0.00922364;0.000104817;7.79571;7.7778;0.0484289;0.0610467;0.00972426;0.000116756;7.79571;17.5091;0.260253;0.0511299;0.0798913;0.147077;0.597249;0.0225082;15.2196;1463.12;591.711;4279.71;0.00089442;0.551542;0.243166;0.423275;4.55215;197.913;1.71392;356.591;1.05894;138.918;0.668589;112438;792.398;0.0942368;0.13754;0.108183;10.6055;50.6234;0.022986;0.315131;15.086;694.931;0.165102;0.132243;0.100931;10.8713;2151.73;0.265968;5.66443;1132.64;0.100189;11.5919;0.111815;0.131325;0.288616;6.95235;0.946951;0.0181984;829.816;0.0908567;18.1839;0.125933;0.170916;0.251185;15.2657;1253.15;1054.56;16.879;13.1581;4.1468;0.0633623;1.04988;0.0413807;1803.51;0.161836;0.134442;0.151881;264.873;0.42575;0.123965;0.114257;0.45968;2388.76;1408.67;3355.15;0.0131459;1.50929;0.0514214;0.36491;3252.91;1701.71;21861.8;0.0106885;0.0622728;28.63;0.0548037;13417.9;0.04495;0.0447072;5.05235;0.0562566;4.91946;4.57164;1.20078;78.702;6.18161;4.78389;1.3236;78.702;11439.4;0.656457;0.54294;0.109839;15.2412;0.325249;53.4893;1093.61;2.54052;2.07541;231.085;0.0106443;0.256196;0.233014;0.553396;0.391907;6.57162;792.902;0.0459964;1.18068;0.239165;1372.22;6043.16;532.645;0.059806;0.000775075;0.00621539;0.000622255;295.161;49.4093;0.00423184;0.000918154;0.000575447;0.0271725;10.2696;59.5734;0.00290354;0.00104233;0.000690333;0.0289822;10.2696;3.42757
